532	33
532	13
533	3
533	39
533	27
535	58
535	16
536	10
537	64
539	51
540	3
540	19
541	21
543	7
543	56
543	60
544	91
548	23
548	99
549	51
554	70
554	40
557	41
557	61
558	69
559	17
559	64
561	94
562	82
564	51
566	62
566	79
569	47
570	53
570	16
571	100
573	19
576	75
577	93
577	33
578	27
578	77
580	72
580	6
581	48
581	38
582	45
582	98
582	72
583	64
586	31
589	82
590	26
592	55
592	24
592	93
593	62
594	50
595	91
596	38
597	60
600	78
601	88
601	26
601	92
601	89
604	80
604	67
605	37
605	18
605	15
605	28
609	51
611	94
611	11
612	39
613	53
614	50
617	27
617	72
618	9
621	7
622	48
624	23
625	28
625	76
626	3
626	34
628	26
631	79
631	6
631	91
632	61
632	39
632	66
633	90
635	75
635	73
636	82
636	63
637	91
638	11
638	47
639	23
640	42
640	19
641	24
641	35
642	59
643	51
644	29
644	1
644	84
647	51
647	40
648	67
650	40
652	24
653	50
654	51
655	97
655	87
658	52
658	57
659	82
659	85
660	87
660	95
661	45
661	9
661	76
662	68
664	38
665	97
669	64
670	81
670	83
670	20
671	70
674	40
676	35
677	95
679	10
681	43
681	3
681	97
683	81
683	23
684	34
684	40
684	36
684	53
685	69
685	26
686	73
688	90
688	83
690	60
691	81
694	23
695	27
697	74
698	32
699	51
699	75
700	23
700	58
701	82
701	43
702	5
702	42
703	31
704	46
705	98
706	25
707	51
709	65
710	43
710	59
710	72
711	90
718	21
718	87
720	3
720	33
720	63
721	36
721	9
723	24
725	64
725	75
727	79
728	38
730	16
730	100
731	64
731	24
731	4
734	29
735	61
735	67
735	15
736	24
737	57
739	48
739	49
740	86
740	36
745	12
746	77
748	97
751	78
751	66
752	29
753	17
753	28
754	79
755	50
755	70
756	2
757	70
758	59
759	88
759	61
764	83
764	88
764	73
764	20
764	10
765	30
765	50
766	59
766	28
768	29
768	24
771	38
774	64
776	75
777	51
777	60
777	14
778	18
780	37
782	14
783	91
784	24
784	93
785	80
787	84
787	72
787	98
788	22
788	50
789	4
791	37
792	9
793	23
793	9
793	36
794	42
797	67
798	68
799	22
801	19
802	98
804	14
804	79
806	12
809	68
809	41
809	97
810	21
811	86
811	74
812	59
813	55
814	75
815	64
815	30
817	59
817	15
817	89
819	90
820	54
820	16
821	6
823	34
824	92
826	54
828	43
828	89
828	77
830	88
830	19
831	14
831	40
833	10
833	91
834	66
835	54
835	20
835	27
836	93
836	76
836	68
837	66
838	15
838	59
838	29
842	26
842	87
843	3
844	21
845	81
845	86
846	87
847	92
848	21
849	19
851	33
851	12
852	57
852	15
853	51
853	72
853	26
853	74
855	23
856	49
856	65
857	31
859	64
861	81
861	79
862	6
863	64
864	80
864	72
865	66
865	81
866	77
866	41
866	90
867	58
868	27
868	59
872	38
872	54
873	58
873	70
873	98
875	50
875	73
875	38
877	96
877	91
881	70
884	36
887	21
887	12
887	57
888	81
888	29
888	58
892	4
892	92
893	100
893	1
894	36
894	58
895	77
896	78
896	87
897	18
897	31
898	1
898	28
898	21
898	99
899	36
900	24
901	46
901	34
902	53
903	60
903	27
903	87
904	45
904	62
906	28
907	79
908	100
909	20
911	87
913	38
914	36
915	2
915	19
916	73
917	27
917	71
918	11
919	34
920	21
921	46
921	26
922	22
922	52
923	99
923	48
923	5
924	43
924	23
929	95
930	30
931	90
932	61
933	11
933	50
933	63
934	59
935	93
935	25
935	58
937	32
937	3
938	68
938	65
938	36
939	84
941	84
942	40
943	40
943	91
944	72
945	75
945	74
945	90
945	82
947	11
947	15
947	44
948	75
949	56
949	54
952	85
953	58
954	79
954	30
955	25
955	28
955	58
957	20
959	5
960	34
963	73
968	57
968	50
968	18
970	87
970	44
970	49
971	91
972	14
973	100
974	33
974	35
974	49
976	51
976	83
978	84
979	89
979	1
980	65
983	29
984	95
984	93
984	28
986	77
987	87
988	66
988	38
989	60
990	88
991	42
991	20
992	39
992	46
993	91
995	63
995	70
996	83
996	12
996	57
999	17
999	27
1002	57
1003	69
1003	11
1004	46
1004	7
1004	3
1005	9
1006	65
1007	25
1007	62
1007	79
1009	55
1011	84
1012	43
1013	33
1015	34
1016	16
1016	74
1019	34
1021	60
1022	58
1025	42
1026	36
1026	51
1026	27
1028	28
1030	44
1030	22
1031	81
1032	9
1032	4
1034	29
1036	15
1038	50
1040	10
1040	9
1041	82
1043	73
1046	71
1047	10
1048	96
1049	91
1050	18
1050	42
1050	39
1050	34
1052	34
1053	100
1054	89
1055	63
1055	84
1056	77
1057	34
1057	82
1059	15
1060	14
1064	78
1064	34
1066	32
1068	100
1069	38
1071	88
1071	90
1073	5
1075	25
1076	18
1076	4
1077	4
1079	1
1079	89
1081	94
1081	35
1082	10
1084	41
1084	43
1084	73
1086	88
1086	12
1086	76
1087	80
1087	78
1088	1
1089	28
1091	78
1092	10
1092	79
1095	37
1096	82
1097	99
1097	57
1097	61
1099	66
1099	21
1101	98
1102	66
1106	87
1106	75
1110	79
1111	34
1112	63
1112	71
1114	88
1116	27
1116	24
1117	3
1118	29
1119	71
1122	43
1122	25
1123	33
1124	24
1124	55
1124	93
1125	34
1126	93
1126	19
1127	93
1128	31
1128	83
1129	2
1129	34
1130	63
1132	27
1132	22
1133	93
1136	70
1137	16
1137	96
1138	42
1139	57
1140	46
1141	100
1143	34
1144	85
1145	36
1146	62
1147	90
1148	30
1151	99
1151	33
1155	41
1155	24
1158	83
1163	68
1163	65
1165	15
1165	56
1166	96
1167	87
1169	63
1170	81
1170	9
1171	57
1171	63
1172	90
1173	85
1176	96
1177	55
1178	71
1181	36
1182	81
1183	35
1184	80
1184	56
1186	36
1186	92
1189	14
1190	5
1190	49
1191	28
1193	16
1193	94
1195	35
1196	27
1197	62
1197	70
1198	85
1199	20
1200	47
1201	41
1202	45
1203	78
1203	22
1203	84
1204	7
1204	41
1204	5
1206	6
1206	46
1208	79
1208	65
1209	37
1210	78
1212	100
1213	6
1213	30
1214	47
1214	40
1214	87
1218	85
1219	6
1220	45
1223	78
1223	60
1225	80
1225	6
1226	88
1234	4
1236	69
1236	68
1237	84
1238	97
1238	97
1238	8
1239	80
1240	41
1242	95
1242	40
1242	39
1242	1
1242	4
1243	78
1246	55
1248	56
1248	2
1250	24
1251	5
1251	24
1251	7
1255	41
1255	81
1255	87
1256	99
1256	65
1257	90
1257	88
1257	88
1257	80
1258	89
1259	100
1259	62
1260	35
1261	10
1261	43
1262	75
1263	53
1264	5
1264	79
1264	1
1264	27
1265	95
1266	68
1267	35
1267	63
1268	29
1271	63
1272	79
1273	29
1275	18
1275	8
1275	89
1279	35
1281	26
1281	99
1282	72
1283	15
1283	12
1284	57
1285	96
1285	15
1286	32
1286	31
1287	96
1288	25
1289	44
1290	12
1296	39
1297	46
1297	49
1299	74
1300	72
1301	11
1301	35
1302	15
1306	82
1307	29
1308	88
1312	39
1313	21
1315	71
1315	4
1317	3
1318	90
1318	93
1320	3
1321	37
1324	93
1324	93
1326	3
1330	23
1330	64
1332	7
1332	61
1336	3
1337	92
1337	72
1340	68
1342	94
1343	86
1344	3
1344	79
1345	29
1346	13
1346	62
1347	61
1347	70
1347	95
1349	61
1350	3
1352	97
1353	76
1355	44
1357	43
1358	27
1358	23
1359	88
1359	95
1360	46
1360	35
1362	22
1362	70
1363	91
1365	63
1366	94
1366	65
1367	73
1367	30
1367	43
1367	75
1367	42
1368	55
1369	58
1369	67
1370	86
1372	99
1373	83
1375	16
1375	34
1377	36
1378	14
1379	31
1380	38
1381	29
1382	66
1384	57
1384	30
1386	86
1391	37
1391	96
1392	62
1394	24
1394	33
1397	30
1399	7
1399	28
1400	12
1401	44
1401	79
1402	95
1406	87
1407	47
1410	82
1411	88
1412	9
1412	88
1418	31
1418	25
1419	70
1420	97
1421	2
1422	47
1423	100
1424	40
1424	16
1424	41
1427	11
1427	7
1429	35
1431	56
1433	99
1435	10
1436	62
1440	4
1441	88
1444	100
1445	10
1445	47
1446	37
1446	27
1447	66
1447	15
1447	25
1448	94
1448	24
1449	39
1449	7
1451	16
1452	73
1453	22
1453	35
1457	37
1459	51
1459	29
1459	31
1459	93
1463	1
1463	52
1464	3
1466	6
1466	55
1469	7
1469	24
1471	91
1472	19
1472	19
1472	6
1474	14
1475	96
1475	90
1475	19
1476	62
1476	31
1477	91
1480	8
1480	14
1481	7
1482	34
1482	79
1485	94
1485	49
1486	69
1487	25
1487	41
1488	64
1490	70
1491	60
1491	69
1492	58
1492	8
1492	77
1493	61
1493	86
1494	94
1495	71
1495	90
1497	70
1497	45
1498	40
1499	47
1500	58
1500	3
1504	95
1505	97
1506	29
1506	45
1508	53
1508	67
1509	8
1509	11
1515	94
1515	47
1518	51
1519	25
1519	69
1520	71
1523	60
1524	100
1525	83
1526	10
1527	92
1528	35
1529	8
1530	24
1532	73
1535	57
1535	4
1537	70
1538	45
1539	27
1539	62
1541	69
1541	39
1542	24
1542	65
1546	50
1546	10
1547	38
1547	46
1548	19
1548	77
1549	81
1549	96
1550	90
1550	49
1551	97
1552	21
1552	94
1553	10
1553	8
1553	99
1553	26
1557	28
1558	87
1559	14
1559	37
1560	41
1560	67
1562	15
1562	3
1564	76
1564	81
1566	29
1567	36
1569	34
1570	34
1571	7
1574	7
1576	82
1576	45
1577	39
1579	81
1580	51
1581	51
1581	18
1581	14
1582	35
1583	41
1584	8
1584	8
1586	8
1587	26
1588	61
1589	84
1590	78
1590	39
1591	18
1592	66
1593	5
1595	38
1597	90
1598	16
1599	19
1601	85
1601	55
1603	79
1603	4
1603	12
1605	89
1607	24
1607	4
1607	95
1608	1
1610	85
1610	8
1611	84
1611	66
1612	61
1612	87
1612	46
1613	81
1614	75
1615	75
1616	48
1618	53
1625	95
1625	6
1626	21
1627	77
1627	44
1627	68
1628	91
1628	40
1629	54
1630	1
1632	90
1632	92
1635	6
1636	7
1636	51
1637	6
1639	23
1640	94
1641	83
1642	45
1642	80
1644	26
1649	66
1651	51
1653	43
1653	19
1654	88
1654	63
1655	48
1655	10
1657	49
1657	58
1658	5
1658	75
1660	50
1660	53
1660	35
1662	47
1662	76
1662	4
1663	39
1664	41
1664	61
1667	86
1669	15
1669	30
1670	23
1670	80
1672	16
1675	91
1675	29
1675	95
1678	42
1680	60
1681	7
1685	79
1685	44
1685	98
1686	91
1687	19
1690	24
1691	87
1692	27
1692	86
1692	85
1693	16
1693	14
1694	81
1694	31
1695	14
1699	66
1702	69
1702	36
1703	14
1706	75
1707	84
1708	74
1708	47
1709	88
1711	31
1711	19
1714	55
1714	14
1715	50
1717	90
1717	90
1718	17
1718	80
1720	37
1723	54
1723	5
1723	37
1725	49
1726	80
1727	23
1727	59
1727	64
1728	94
1729	51
1729	11
1730	40
1731	88
1731	57
1732	14
1732	18
1734	96
1735	63
1736	39
1736	97
1736	9
1739	43
1739	45
1739	29
1740	43
1744	63
1744	80
1745	4
1746	25
1747	98
1748	46
1748	48
1748	33
1749	16
1750	49
1751	8
1751	57
1751	84
1752	32
1753	92
1756	68
1758	16
1758	73
1758	14
1760	6
1762	70
1762	8
1764	34
1765	80
1766	99
1768	54
1769	68
1769	70
1771	91
1772	24
1772	1
1773	53
1775	66
1775	62
1777	46
1777	91
1777	89
1777	96
1778	19
1779	11
1779	99
1779	70
1781	90
1783	78
1783	13
1783	20
1783	31
1784	10
1784	79
1787	20
1787	11
1787	88
1789	44
1789	39
1790	62
1790	84
1790	33
1791	61
1793	45
1794	31
1796	23
1799	32
1801	43
1802	4
1803	31
1803	62
1805	36
1811	12
1812	32
1813	15
1814	86
1815	20
1816	28
1818	36
1818	84
1818	7
1819	73
1820	36
1821	53
1823	25
1823	32
1823	99
1824	7
1826	75
1827	30
1828	8
1830	79
1832	75
1834	75
1835	15
1836	93
1837	50
1838	99
1839	27
1839	52
1839	3
1839	83
1840	91
1841	11
1841	97
1842	90
1842	98
1842	15
1842	19
1843	79
1844	78
1846	38
1846	56
1846	37
1847	57
1849	25
1849	22
1850	26
1851	96
1851	63
1851	9
1854	52
1855	19
1855	32
1857	76
1858	30
1858	24
1859	10
1859	89
1860	73
1860	74
1861	75
1861	38
1863	71
1866	41
1868	17
1869	22
1870	96
1871	53
1878	94
1880	17
1880	48
1882	91
1883	10
1888	12
1888	41
1889	78
1889	36
1890	51
1890	26
1891	51
1892	49
1892	49
1892	31
1893	84
1893	5
1893	76
1893	43
1894	28
1894	20
1895	29
1895	5
1895	21
1896	36
1896	22
1897	95
1900	70
1903	57
1904	94
1904	93
1906	92
1907	92
1908	66
1908	87
1910	25
1911	71
1913	96
1915	87
1915	7
1915	11
1915	17
1915	87
1916	55
1917	3
1917	34
1918	19
1918	44
1919	92
1920	44
1920	40
1920	84
1923	29
1924	48
1925	74
1926	79
1926	17
1927	85
1928	71
1928	41
1930	80
1932	45
1932	25
1932	15
1933	55
1934	27
1934	90
1937	72
1938	16
1938	67
1940	26
1941	100
1942	12
1943	6
1943	51
1944	23
1945	90
1946	24
1949	59
1950	85
1951	48
1951	38
1952	86
1953	97
1953	55
1954	35
1954	12
1955	6
1955	22
1956	41
1959	2
1960	62
1960	20
1961	94
1962	80
1965	84
1966	66
1966	49
1968	80
1968	48
1968	47
1969	32
1969	18
1971	58
1971	87
1972	31
1973	85
1973	15
1974	51
1976	53
1976	65
1977	100
1979	64
1980	100
1980	49
1981	28
1982	26
1982	21
1986	93
1987	77
1987	22
1988	21
1989	17
1989	94
1991	46
1992	71
1992	15
1993	45
1996	88
1998	8
1999	100
2000	65
2000	30
2003	3
2003	20
2004	35
2004	39
2005	28
2005	10
2007	23
2008	8
2010	75
2011	28
2012	86
2012	36
2017	62
2017	69
2017	85
2019	14
2020	36
2021	77
2026	51
2027	66
2027	6
2027	84
2028	83
2028	70
2032	100
2034	89
2034	94
2036	40
2036	7
2037	62
2039	61
2039	19
2039	62
2039	41
2040	81
2040	40
2041	2
2041	42
2042	94
2043	47
2043	94
2047	77
2047	97
2047	2
2048	18
2050	97
2051	38
2054	64
2054	6
2055	13
2056	33
2056	34
2056	36
2058	96
2058	33
2060	21
2063	31
2064	21
2065	97
2067	68
2068	100
2068	80
2069	38
2069	39
2069	41
2069	95
2071	48
2076	16
2078	10
2079	93
2079	13
2079	69
2079	67
2079	63
2080	56
2082	99
2082	35
2083	7
2084	98
2085	59
2085	15
2086	80
2087	94
2089	71
2090	25
2094	98
2095	30
2096	24
2096	73
2096	99
2097	24
2097	9
2098	100
2099	28
2100	34
2101	100
2102	85
2103	76
2106	5
2107	12
2107	49
2108	89
2109	1
2109	27
2111	95
2112	8
2112	32
2113	1
2114	80
2115	47
2115	41
2117	35
2119	99
2120	23
2120	98
2120	85
2122	95
2123	15
2123	80
2126	19
2126	23
2128	43
2130	6
2133	35
2135	19
2135	77
2137	3
2137	36
2138	39
2140	68
2143	83
2144	24
2145	72
2146	8
2146	12
2147	48
2149	75
2149	50
2150	38
2150	15
2152	93
2153	74
2154	74
2155	30
2155	57
2156	94
2156	11
2157	8
2157	6
2158	12
2159	82
2160	92
2160	68
2162	86
2163	22
2164	42
2164	3
2165	48
2165	63
2168	21
2169	31
2170	22
2170	28
2170	34
2170	11
2170	28
2171	82
2173	40
2175	98
2176	31
2176	12
2176	65
2177	5
2178	56
2178	87
2178	59
2180	85
2180	27
2181	65
2182	48
2183	49
2183	96
2183	52
2185	31
2187	40
2188	15
2190	83
2190	18
2192	69
2192	64
2193	77
2193	75
2194	84
2195	34
2196	95
2198	6
2199	11
2199	83
2200	77
2200	45
2201	35
2202	37
2203	70
2203	96
2204	28
2204	16
2205	80
2205	99
2208	99
2209	53
2210	11
2210	51
2211	93
2212	84
2213	35
2214	53
2214	95
2215	70
2215	53
2216	86
2216	15
2217	77
2217	37
2218	91
2219	56
2220	28
2223	62
2225	9
2228	83
2230	41
2230	86
2232	65
2232	61
2233	63
2234	78
2238	100
2238	51
2238	1
2240	30
2241	28
2242	57
2242	28
2245	94
2246	88
2247	56
2248	63
2249	52
2249	98
2250	56
2250	28
2252	62
2253	49
2262	3
2263	76
2263	57
2263	31
2264	5
2264	26
2265	6
2265	3
2266	54
2267	46
2267	43
2268	69
2268	5
2270	34
2270	35
2272	60
2272	14
2272	70
2273	69
2274	12
2274	77
2279	53
2280	4
2280	50
2281	68
2282	47
2283	54
2283	86
2288	46
2293	23
2297	39
2298	88
2299	15
2299	72
2301	19
2303	29
2303	78
2303	96
2304	12
2305	77
2305	58
2305	79
2305	54
2308	98
2308	86
2309	28
2309	97
2310	52
2311	64
2311	99
2311	39
2312	42
2314	13
2314	89
2315	63
2315	43
2320	21
2322	87
2322	47
2327	86
2328	7
2329	41
2331	46
2333	27
2337	97
2337	100
2337	96
2339	13
2339	63
2340	20
2342	13
2345	98
2347	87
2348	75
2348	38
2351	31
2351	99
2351	81
2351	43
2353	95
2353	1
2355	84
2356	98
2358	60
2358	61
2360	83
2360	78
2364	99
2364	51
2364	12
2366	47
2366	62
2367	90
2368	39
2368	67
2369	95
2371	65
2372	99
2372	77
2373	46
2374	43
2375	100
2375	31
2375	84
2378	35
2380	40
2381	27
2382	4
2383	5
2383	12
2386	22
2389	44
2390	11
2393	90
2394	78
2395	9
2395	42
2398	2
2398	37
2398	7
2399	82
2399	94
2399	84
2399	48
2399	92
2400	67
2400	82
2400	10
2400	40
2401	9
2401	4
2403	79
2404	53
2404	58
2405	43
2408	69
2411	38
2412	51
2412	51
2412	77
2414	20
2414	72
2414	52
2415	82
2415	84
2417	49
2419	19
2420	15
2420	47
2420	19
2422	89
2423	96
2423	35
2424	9
2425	16
2427	45
2428	44
2429	88
2433	72
2434	56
2434	37
2435	48
2436	2
2437	7
2437	22
2437	50
2437	63
2438	11
2438	77
2439	24
2440	56
2442	22
2442	65
2443	80
2443	75
2443	77
2444	61
2445	82
2446	14
2446	77
2448	67
2448	4
2449	22
2455	47
2455	60
2456	58
2457	34
2457	57
2458	41
2459	51
2460	4
2462	74
2462	88
2463	54
2463	8
2464	54
2465	98
2467	80
2471	14
2473	47
2474	9
2474	1
2474	38
2475	6
2475	78
2475	25
2477	25
2478	37
2478	42
2480	63
2480	6
2480	98
2481	80
2481	30
2481	45
2483	18
2484	24
2485	96
2487	56
2487	36
2488	14
2489	90
2490	67
2491	64
2491	21
2496	56
2497	68
2497	96
2497	2
2498	8
2500	12
2501	38
2502	78
2502	13
2502	47
2502	72
2502	66
2504	67
2508	41
2508	48
2509	15
2509	97
2509	55
2511	20
2512	12
2512	13
2513	90
2513	24
2515	87
2516	89
2518	80
2519	23
2519	73
2521	24
2521	9
2523	52
2525	15
2525	47
2525	5
2526	99
2526	52
2528	100
2531	45
2531	52
2531	93
2532	73
2532	45
2532	70
2532	79
2535	16
2538	78
2538	6
2540	32
2542	92
2542	43
2542	24
2542	13
2543	48
2544	39
2547	7
2549	24
2549	15
2551	46
2552	93
2553	51
2554	31
2554	82
2554	5
2556	21
2556	67
2558	1
2561	91
2561	92
2562	92
2565	54
2565	59
2566	64
2568	39
2568	80
2568	25
2570	31
2570	17
2571	93
2572	17
2573	15
2574	65
2576	47
2578	7
2580	3
2580	77
2581	12
2581	74
2581	86
2583	32
2584	77
2586	13
2586	25
2587	88
2588	34
2591	51
2591	11
2592	2
2593	83
2593	48
2598	83
2601	29
2601	24
2602	89
2604	24
2604	45
2605	76
2607	13
2608	2
2609	1
2609	20
2610	25
2612	47
2612	28
2613	96
2615	41
2615	47
2617	96
2617	42
2617	58
2618	75
2620	33
2621	89
2622	67
2623	27
2623	35
2628	83
2629	38
2631	19
2631	72
2632	83
2633	100
2634	97
2634	82
2640	15
2640	14
2641	17
2641	77
2643	30
2643	44
2643	57
2644	62
2645	41
2649	8
2649	35
2649	13
2651	97
2652	95
2653	18
2653	78
2653	50
2655	40
2657	6
2658	95
2658	37
2658	3
2659	41
2659	71
2661	20
2662	89
2663	98
2663	67
2664	62
2664	13
2664	50
2664	79
2666	3
2666	61
2668	28
2668	78
2669	64
2672	14
2674	22
2674	38
2674	64
2675	51
2677	73
2678	64
2679	4
2680	21
2682	36
2683	9
2685	71
2685	46
2685	31
2686	66
2686	60
2686	52
2686	61
2687	1
2690	77
2690	95
2690	9
2690	81
2690	44
2691	3
2693	100
2693	60
2693	91
2694	89
2695	12
2697	71
2698	10
2698	75
2699	48
2700	70
2700	75
2701	87
2701	84
2702	48
2703	99
2703	12
2706	71
2708	88
2708	20
2709	76
2710	88
2710	92
2710	53
2711	33
2711	30
2712	90
2713	96
2713	14
2713	7
2714	42
2714	65
2714	10
2714	80
2714	12
2714	84
2715	6
2716	60
2716	74
2718	19
2718	81
2719	98
2719	75
2721	86
2723	3
2726	30
2727	76
2727	9
2727	14
2728	34
2728	73
2729	13
2730	63
2730	10
2731	57
2732	98
2732	55
2733	11
2733	18
2735	87
2736	42
2737	15
2738	50
2740	84
2741	99
2742	81
2744	56
2744	57
2745	49
2745	89
2746	32
2747	79
2749	31
2749	33
2750	50
2750	53
2751	56
2752	8
2752	48
2755	34
2758	30
2758	76
2759	29
2759	13
2760	4
2761	4
2762	58
2762	8
2764	4
2765	62
2765	75
2766	27
2767	56
2767	17
2767	60
2769	74
2769	82
2769	26
2769	43
2770	100
2770	73
2770	39
2772	19
2772	27
2772	82
2774	100
2780	51
2781	36
2782	44
2783	44
2784	79
2784	97
2786	56
2787	66
2788	88
2788	35
2789	42
2789	6
2789	79
2791	58
2793	24
2793	26
2796	60
2796	58
2796	46
2797	31
2799	91
2800	3
2800	8
2802	72
2802	60
2803	30
2804	71
2805	62
2807	60
2810	57
2811	40
2813	23
2813	77
2814	64
2815	89
2815	15
2816	25
2816	72
2818	62
2819	98
2820	85
2821	79
2822	29
2824	57
2825	70
2826	52
2826	65
2827	99
2829	50
2832	32
2833	89
2833	96
2835	97
2836	63
2836	29
2836	95
2836	82
2841	76
2842	6
2842	44
2844	83
2844	89
2845	58
2845	73
2845	91
2850	26
2850	76
2850	74
2851	76
2851	12
2851	9
2852	19
2854	1
2854	24
2855	79
2855	55
2856	99
2856	20
2857	66
2858	6
2860	90
2861	32
2865	80
2865	10
2868	15
2869	90
2870	65
2872	15
2873	68
2874	95
2875	11
2876	28
2877	71
2877	78
2878	17
2878	76
2879	5
2881	22
2881	27
2882	11
2883	99
2883	77
2884	43
2884	10
2886	80
2886	50
2889	28
2890	14
2890	33
2892	6
2892	78
2893	40
2893	49
2893	42
2894	30
2895	15
2896	18
2896	42
2899	74
2899	90
2899	5
2900	94
2901	87
2901	78
2902	14
2903	73
2904	42
2904	71
2904	18
2905	26
2905	18
2906	9
2906	62
2906	94
2908	28
2908	98
2908	17
2909	2
2910	93
2912	48
2913	7
2913	94
2914	21
2915	90
2916	99
2918	8
2919	94
2920	86
2923	86
2924	26
2927	31
2928	52
2928	43
2928	11
2929	37
2930	15
2930	1
2931	62
2932	7
2932	91
2936	89
2936	49
2938	81
2938	66
2938	83
2939	47
2939	16
2942	77
2942	62
2942	15
2943	8
2945	84
2946	92
2946	83
2949	54
2949	78
2950	7
2951	23
2951	87
2954	23
2955	56
2956	82
2956	6
2956	39
2957	45
2957	97
2958	74
2959	1
2962	23
2962	56
2965	34
2966	4
2966	33
2966	85
2966	89
2967	59
2967	17
2972	73
2974	21
2976	96
2977	53
2977	75
2978	69
2978	8
2979	36
2980	4
2982	72
2982	52
2982	53
2985	50
2986	56
2986	44
2986	79
2987	50
2987	81
2992	35
2994	31
2995	68
2997	17
2998	30
3001	53
3002	17
3003	2
3005	31
3007	29
3007	72
3009	88
3009	67
3016	88
3016	100
3016	51
3017	15
3017	7
3018	8
3019	34
3021	28
3021	7
3023	6
3025	9
3026	44
3027	70
3028	82
3028	96
3029	86
3030	52
3030	89
3030	11
3031	18
3032	82
3032	84
3033	53
